Ticker,Year,Industry,index,Close,Open,High,Low,Volume,Month,Day,Company,Daily_range,Net_change,Percentage_change,Log_Close,Log_Daily_range,Winsorized_Close,Winsorized_Daily_range,Forecast_Close_Automotive,Forecast_Close_E-commerce,Forecast_Close_Entertainment,Forecast_Close_Finance,Forecast_Close_Healthcare,Forecast_Close_Retail,Forecast_Close_Semiconductors,Forecast_Close_Technology,Forecast_Close_Telecommunications
CSCO,2023,Semiconductors,1544,52.13,53.84,54.59,51.09,326299179,10,1,"CISCO SYSTEMS, INC.",3.5,-1.71,-3.176077266,3.97274174,1.504077397,52.13,3.5,,,,,,,,,
CSCO,2023,Semiconductors,1545,48.38,52.04,53.5,46.2,471215913,11,1,"CISCO SYSTEMS, INC.",7.3,-3.66,-7.033051499,3.899545484,2.116255515,48.38,7.3,,,,,,,,,
CSCO,2023,Semiconductors,1546,50.52,48.28,50.63,47.59,392051295,12,1,"CISCO SYSTEMS, INC.",3.04,2.24,4.63960232,3.941970082,1.396244692,50.52,3.04,,,,,,,,,
CSCO,2024,Semiconductors,1547,50.18,50.49,52.62,49.43,381562083,1,1,"CISCO SYSTEMS, INC.",3.19,-0.31,-0.613982967,3.935348831,1.432700734,50.18,3.19,,,,,,,,,
CSCO,2024,Semiconductors,1548,48.37,50.23,50.61,47.85,422737658,2,1,"CISCO SYSTEMS, INC.",2.76,-1.86,-3.702966355,3.899342952,1.324418957,48.37,2.76,,,,,,,,,
CSCO,2024,Semiconductors,1549,49.91,48.11,50.55,47.66,411624737,3,1,"CISCO SYSTEMS, INC.",2.89,1.8,3.741425899,3.930059368,1.358409158,49.91,2.89,,,,,,,,,
CSCO,2024,Semiconductors,1550,46.98,49.96,50.2,46.97,381826593,4,1,"CISCO SYSTEMS, INC.",3.23,-2.98,-5.964771817,3.870784257,1.442201993,46.98,3.23,,,,,,,,,
CSCO,2024,Semiconductors,1551,46.5,46.7,50.11,45.85,450790683,5,1,"CISCO SYSTEMS, INC.",4.26,-0.2,-0.428265525,3.860729711,1.660131027,46.5,4.26,,,,,,,,,
CSCO,2024,Semiconductors,1552,47.51,46.72,47.86,44.95,402216500,6,1,"CISCO SYSTEMS, INC.",2.91,0.79,1.690924658,3.881769962,1.363537374,47.51,2.91,,,,,,,,,
CSCO,2024,Semiconductors,1553,48.45,47.48,48.77,45.65,402745256,7,1,"CISCO SYSTEMS, INC.",3.12,0.97,2.042965459,3.900962058,1.415853163,48.45,3.12,,,,,,,,,
CSCO,2024,Semiconductors,1554,50.54,48.62,51.02,44.5,456963021,8,1,"CISCO SYSTEMS, INC.",6.52,1.92,3.948992184,3.942358205,2.017566138,50.54,6.52,,,,,,,,,
CSCO,2024,Semiconductors,1555,53.22,50.31,53.31,47.85,357889278,9,1,"CISCO SYSTEMS, INC.",5.46,2.91,5.784138342,3.993049844,1.865629318,53.22,5.46,,,,,,,,,
CSCO,2024,Semiconductors,1556,54.77,53.11,57.06,52.13,350539212,10,1,"CISCO SYSTEMS, INC.",4.93,1.66,3.125588401,4.02123609,1.780024213,54.77,4.93,,,,,,,,,
CSCO,2024,Semiconductors,1557,59.21,54.74,59.87,54.53,409947294,11,1,"CISCO SYSTEMS, INC.",5.34,4.47,8.165875046,4.097838451,1.846878768,59.21,5.34,,,,,,,,,
CSCO,2024,Semiconductors,1558,59.2,59.25,60.23,57.27,412761926,12,1,"CISCO SYSTEMS, INC.",2.96,-0.05,-0.084388186,4.097672352,1.376244025,59.2,2.96,,,,,,,,,
CSCO,2025,Semiconductors,1559,60.6,59.27,62.32,58.17,379918135,1,1,"CISCO SYSTEMS, INC.",4.15,1.33,2.243968281,4.120661871,1.638996715,60.6,4.15,,,,,,,128.5039753735768,,
UEEC,2015,Healthcare,1560,0.09,0.09,0.1,0.07,1915010,2,1,"UNITED HEALTH PRODUCTS, INC.",0.03,0,0,0.086177696,0.029558802,5.18,0.63,,,,,,,,,
UEEC,2015,Healthcare,1561,0.1,0.09,0.1,0.08,2037313,3,1,"UNITED HEALTH PRODUCTS, INC.",0.02,0.01,11.11111111,0.09531018,0.019802627,5.18,0.63,,,,,,,,,
UEEC,2015,Healthcare,1562,0.1,0.09,0.1,0.08,869264,4,1,"UNITED HEALTH PRODUCTS, INC.",0.02,0.01,11.11111111,0.09531018,0.019802627,5.18,0.63,,,,,,,,,
UEEC,2015,Healthcare,1563,0.1,0.1,0.1,0.07,1747983,5,1,"UNITED HEALTH PRODUCTS, INC.",0.03,0,0,0.09531018,0.029558802,5.18,0.63,,,,,,,,,
UEEC,2015,Healthcare,1564,0.09,0.1,0.1,0.09,1358170,6,1,"UNITED HEALTH PRODUCTS, INC.",0.01,-0.01,-10,0.086177696,0.009950331,5.18,0.63,,,,,,,,,
UEEC,2015,Healthcare,1565,0.09,0.09,0.1,0.06,2814625,7,1,"UNITED HEALTH PRODUCTS, INC.",0.04,0,0,0.086177696,0.039220713,5.18,0.63,,,,,,,,,
UEEC,2015,Healthcare,1566,0.09,0.09,0.1,0.07,3010863,8,1,"UNITED HEALTH PRODUCTS, INC.",0.03,0,0,0.086177696,0.029558802,5.18,0.63,,,,,,,,,
UEEC,2015,Healthcare,1567,0.09,0.09,0.1,0.08,1572931,9,1,"UNITED HEALTH PRODUCTS, INC.",0.02,0,0,0.086177696,0.019802627,5.18,0.63,,,,,,,,,
UEEC,2015,Healthcare,1568,0.08,0.09,0.1,0.08,1164398,10,1,"UNITED HEALTH PRODUCTS, INC.",0.02,-0.01,-11.11111111,0.076961041,0.019802627,5.18,0.63,,,,,,,,,
UEEC,2016,Healthcare,1571,0.07,0.08,0.1,0.06,2449193,1,1,"UNITED HEALTH PRODUCTS, INC.",0.04,-0.01,-12.5,0.067658648,0.039220713,5.18,0.63,,,,,,,,,
UEEC,2016,Healthcare,1572,0.07,0.08,0.08,0.07,943815,2,1,"UNITED HEALTH PRODUCTS, INC.",0.01,-0.01,-12.5,0.067658648,0.009950331,5.18,0.63,,,,,,,,,
UEEC,2016,Healthcare,1574,0.1,0.09,0.11,0.08,1309126,4,1,"UNITED HEALTH PRODUCTS, INC.",0.03,0.01,11.11111111,0.09531018,0.029558802,5.18,0.63,,,,,,,,,
UEEC,2016,Healthcare,1575,0.1,0.1,0.11,0.09,910598,5,1,"UNITED HEALTH PRODUCTS, INC.",0.02,0,0,0.09531018,0.019802627,5.18,0.63,,,,,,,,,
UEEC,2016,Healthcare,1577,0.08,0.08,0.1,0.07,552713,7,1,"UNITED HEALTH PRODUCTS, INC.",0.03,0,0,0.076961041,0.029558802,5.18,0.63,,,,,,,,,
UEEC,2016,Healthcare,1578,0.08,0.07,0.1,0.07,813787,8,1,"UNITED HEALTH PRODUCTS, INC.",0.03,0.01,14.28571429,0.076961041,0.029558802,5.18,0.63,,,,,,,,,
UEEC,2016,Healthcare,1579,0.09,0.08,0.11,0.08,1369962,9,1,"UNITED HEALTH PRODUCTS, INC.",0.03,0.01,12.5,0.086177696,0.029558802,5.18,0.63,,,,,,,,,
UEEC,2016,Healthcare,1580,0.08,0.09,0.09,0.07,576967,10,1,"UNITED HEALTH PRODUCTS, INC.",0.02,-0.01,-11.11111111,0.076961041,0.019802627,5.18,0.63,,,,,,,,,
UEEC,2016,Healthcare,1581,0.09,0.08,0.09,0.07,861905,11,1,"UNITED HEALTH PRODUCTS, INC.",0.02,0.01,12.5,0.086177696,0.019802627,5.18,0.63,,,,,,,,,
UEEC,2016,Healthcare,1582,0.09,0.09,0.1,0.08,1710340,12,1,"UNITED HEALTH PRODUCTS, INC.",0.02,0,0,0.086177696,0.019802627,5.18,0.63,,,,,,,,,
UEEC,2017,Healthcare,1583,0.08,0.09,0.09,0.04,1053175,1,1,"UNITED HEALTH PRODUCTS, INC.",0.05,-0.01,-11.11111111,0.076961041,0.048790164,5.18,0.63,,,,,,,,,
UEEC,2017,Healthcare,1584,0.08,0.08,0.09,0,1965715,2,1,"UNITED HEALTH PRODUCTS, INC.",0.09,0,0,0.076961041,0.086177696,5.18,0.63,,,,,,,,,
UEEC,2017,Healthcare,1585,0.09,0.08,0.09,0.06,1810059,3,1,"UNITED HEALTH PRODUCTS, INC.",0.03,0.01,12.5,0.086177696,0.029558802,5.18,0.63,,,,,,,,,
UEEC,2017,Healthcare,1586,0.08,0.08,0.09,0.08,1289545,4,1,"UNITED HEALTH PRODUCTS, INC.",0.01,0,0,0.076961041,0.009950331,5.18,0.63,,,,,,,,,
UEEC,2017,Healthcare,1587,0.07,0.08,0.08,0.06,855779,5,1,"UNITED HEALTH PRODUCTS, INC.",0.02,-0.01,-12.5,0.067658648,0.019802627,5.18,0.63,,,,,,,,,
UEEC,2017,Healthcare,1588,0.08,0.07,0.09,0.07,1277865,6,1,"UNITED HEALTH PRODUCTS, INC.",0.02,0.01,14.28571429,0.076961041,0.019802627,5.18,0.63,,,,,,,,,
UEEC,2017,Healthcare,1589,0.08,0.08,0.09,0.08,799174,7,1,"UNITED HEALTH PRODUCTS, INC.",0.01,0,0,0.076961041,0.009950331,5.18,0.63,,,,,,,,,
UEEC,2017,Healthcare,1590,0.09,0.08,0.1,0.08,1048093,8,1,"UNITED HEALTH PRODUCTS, INC.",0.02,0.01,12.5,0.086177696,0.019802627,5.18,0.63,,,,,,,,,
UEEC,2017,Healthcare,1592,0.2,0.2,0.22,0.15,2297519,10,1,"UNITED HEALTH PRODUCTS, INC.",0.07,0,0,0.182321557,0.067658648,5.18,0.63,,,,,,,,,
UEEC,2017,Healthcare,1593,0.19,0.18,0.19,0.16,546863,11,1,"UNITED HEALTH PRODUCTS, INC.",0.03,0.01,5.555555556,0.173953307,0.029558802,5.18,0.63,,,,,,,,,
UEEC,2018,Healthcare,1595,0.75,0.74,1.49,0.74,7343826,1,1,"UNITED HEALTH PRODUCTS, INC.",0.75,0.01,1.351351351,0.559615788,0.559615788,5.18,0.75,,,,,,,,,
UEEC,2018,Healthcare,1596,0.75,0.73,1,0.37,5277446,2,1,"UNITED HEALTH PRODUCTS, INC.",0.63,0.02,2.739726027,0.559615788,0.488580015,5.18,0.63,,,,,,,,,
UEEC,2018,Healthcare,1598,0.88,0.96,1.02,0.79,1769054,4,1,"UNITED HEALTH PRODUCTS, INC.",0.23,-0.08,-8.333333333,0.631271777,0.207014169,5.18,0.63,,,,,,,,,
UEEC,2018,Healthcare,1599,0.84,0.89,1,0.75,1276222,5,1,"UNITED HEALTH PRODUCTS, INC.",0.25,-0.05,-5.617977528,0.609765572,0.223143551,5.18,0.63,,,,,,,,,
UEEC,2018,Healthcare,1600,0.84,0.84,0.93,0.81,839171,6,1,"UNITED HEALTH PRODUCTS, INC.",0.12,0,0,0.609765572,0.113328685,5.18,0.63,,,,,,,,,
UEEC,2018,Healthcare,1602,0.63,0.55,0.84,0.5,1634520,8,1,"UNITED HEALTH PRODUCTS, INC.",0.34,0.08,14.54545455,0.488580015,0.292669614,5.18,0.63,,,,,,,,,
UEEC,2018,Healthcare,1603,0.68,0.63,0.75,0.6,1104994,9,1,"UNITED HEALTH PRODUCTS, INC.",0.15,0.05,7.936507937,0.518793793,0.139761942,5.18,0.63,,,,,,,,,
UEEC,2018,Healthcare,1604,0.61,0.69,0.69,0.59,1255378,10,1,"UNITED HEALTH PRODUCTS, INC.",0.1,-0.08,-11.5942029,0.476234179,0.09531018,5.18,0.63,,,,,,,,,
UEEC,2018,Healthcare,1605,0.6,0.63,0.69,0.54,946851,11,1,"UNITED HEALTH PRODUCTS, INC.",0.15,-0.03,-4.761904762,0.470003629,0.139761942,5.18,0.63,,,,,,,,,
UEEC,2018,Healthcare,1606,0.63,0.61,0.66,0.3,1011033,12,1,"UNITED HEALTH PRODUCTS, INC.",0.36,0.02,3.278688525,0.488580015,0.3074847,5.18,0.63,,,,,,,,,
UEEC,2019,Healthcare,1608,0.99,0.99,1.01,0.85,1673710,2,1,"UNITED HEALTH PRODUCTS, INC.",0.16,0,0,0.688134639,0.148420005,5.18,0.63,,,,,,,,,
UEEC,2019,Healthcare,1609,0.94,0.98,1.01,0.85,1107125,3,1,"UNITED HEALTH PRODUCTS, INC.",0.16,-0.04,-4.081632653,0.662687973,0.148420005,5.18,0.63,,,,,,,,,
UEEC,2019,Healthcare,1610,0.93,0.94,0.97,0.85,1311725,4,1,"UNITED HEALTH PRODUCTS, INC.",0.12,-0.01,-1.063829787,0.657520003,0.113328685,5.18,0.63,,,,,,,,,
UEEC,2019,Healthcare,1611,0.8,0.93,0.97,0.78,1649479,5,1,"UNITED HEALTH PRODUCTS, INC.",0.19,-0.13,-13.97849462,0.587786665,0.173953307,5.18,0.63,,,,,,,,,
UEEC,2019,Healthcare,1613,1,0.94,1,0.9,1990987,7,1,"UNITED HEALTH PRODUCTS, INC.",0.1,0.06,6.382978723,0.693147181,0.09531018,5.18,0.63,,,,,,,,,
UEEC,2019,Healthcare,1618,1.23,1.4,1.57,1.11,2322435,12,1,"UNITED HEALTH PRODUCTS, INC.",0.46,-0.17,-12.14285714,0.802001585,0.378436436,5.18,0.63,,,,,,,,,
UEEC,2020,Healthcare,1619,1.11,1.23,1.32,1.1,1453822,1,1,"UNITED HEALTH PRODUCTS, INC.",0.22,-0.12,-9.756097561,0.746687947,0.198850859,5.18,0.63,,,,,,,,,
UEEC,2020,Healthcare,1621,0.83,0.93,1,0.57,1934130,3,1,"UNITED HEALTH PRODUCTS, INC.",0.43,-0.1,-10.75268817,0.604315967,0.357674444,5.18,0.63,,,,,,,,,
UEEC,2020,Healthcare,1622,0.81,0.82,0.9,0.65,1637973,4,1,"UNITED HEALTH PRODUCTS, INC.",0.25,-0.01,-1.219512195,0.593326845,0.223143551,5.18,0.63,,,,,,,,,
UEEC,2020,Healthcare,1623,0.75,0.8,0.84,0.7,947536,5,1,"UNITED HEALTH PRODUCTS, INC.",0.14,-0.05,-6.25,0.559615788,0.131028262,5.18,0.63,,,,,,,,,
UEEC,2020,Healthcare,1624,0.72,0.75,0.8,0.67,763763,6,1,"UNITED HEALTH PRODUCTS, INC.",0.13,-0.03,-4,0.542324291,0.122217633,5.18,0.63,,,,,,,,,
UEEC,2020,Healthcare,1625,0.8,0.72,0.84,0.57,1227487,7,1,"UNITED HEALTH PRODUCTS, INC.",0.27,0.08,11.11111111,0.587786665,0.2390169,5.18,0.63,,,,,,,,,
UEEC,2020,Healthcare,1629,1.17,1.26,1.4,1.1,2085888,11,1,"UNITED HEALTH PRODUCTS, INC.",0.3,-0.09,-7.142857143,0.774727168,0.262364264,5.18,0.63,,,,,,,,,
UEEC,2020,Healthcare,1630,1.2,1.2,1.3,0.85,2262534,12,1,"UNITED HEALTH PRODUCTS, INC.",0.45,0,0,0.78845736,0.371563556,5.18,0.63,,,,,,,,,
UEEC,2021,Healthcare,1631,1.08,1.2,1.25,0.85,2739703,1,1,"UNITED HEALTH PRODUCTS, INC.",0.4,-0.12,-10,0.732367894,0.336472237,5.18,0.63,,,,,,,,,
UEEC,2021,Healthcare,1632,1.14,1.09,1.25,1.04,2136720,2,1,"UNITED HEALTH PRODUCTS, INC.",0.21,0.05,4.587155963,0.760805829,0.19062036,5.18,0.63,,,,,,,,,
UEEC,2021,Healthcare,1633,1.05,1.16,1.17,1.01,1637833,3,1,"UNITED HEALTH PRODUCTS, INC.",0.16,-0.11,-9.482758621,0.717839793,0.148420005,5.18,0.63,,,,,,,,,
UEEC,2021,Healthcare,1635,1,0.88,1.05,0.7,1886763,5,1,"UNITED HEALTH PRODUCTS, INC.",0.35,0.12,13.63636364,0.693147181,0.300104592,5.18,0.63,,,,,,,,,
UEEC,2021,Healthcare,1636,1.03,0.98,1.25,0.84,2508135,6,1,"UNITED HEALTH PRODUCTS, INC.",0.41,0.05,5.102040816,0.708035793,0.343589704,5.18,0.63,,,,,,,,,
UEEC,2021,Healthcare,1637,1,1.03,1.1,0.98,808856,7,1,"UNITED HEALTH PRODUCTS, INC.",0.12,-0.03,-2.912621359,0.693147181,0.113328685,5.18,0.63,,,,,,,,,
UEEC,2021,Healthcare,1638,0.98,1,1.06,0.93,882586,8,1,"UNITED HEALTH PRODUCTS, INC.",0.13,-0.02,-2,0.683096845,0.122217633,5.18,0.63,,,,,,,,,
UEEC,2021,Healthcare,1639,0.99,1,1.01,0.92,668157,9,1,"UNITED HEALTH PRODUCTS, INC.",0.09,-0.01,-1,0.688134639,0.086177696,5.18,0.63,,,,,,,,,
UEEC,2021,Healthcare,1640,0.92,0.95,0.99,0.77,2261992,10,1,"UNITED HEALTH PRODUCTS, INC.",0.22,-0.03,-3.157894737,0.652325186,0.198850859,5.18,0.63,,,,,,,,,
UEEC,2021,Healthcare,1642,0.59,0.66,0.71,0.52,3582229,12,1,"UNITED HEALTH PRODUCTS, INC.",0.19,-0.07,-10.60606061,0.463734016,0.173953307,5.18,0.63,,,,,,,,,
UEEC,2022,Healthcare,1643,0.55,0.6,0.88,0.46,3639230,1,1,"UNITED HEALTH PRODUCTS, INC.",0.42,-0.05,-8.333333333,0.438254931,0.350656872,5.18,0.63,,,,,,,,,
UEEC,2022,Healthcare,1644,0.49,0.55,0.56,0.41,1423227,2,1,"UNITED HEALTH PRODUCTS, INC.",0.15,-0.06,-10.90909091,0.39877612,0.139761942,5.18,0.63,,,,,,,,,
UEEC,2022,Healthcare,1645,0.45,0.48,0.52,0.35,1653209,3,1,"UNITED HEALTH PRODUCTS, INC.",0.17,-0.03,-6.25,0.371563556,0.157003749,5.18,0.63,,,,,,,,,
UEEC,2022,Healthcare,1649,0.43,0.43,0.55,0.39,2841821,7,1,"UNITED HEALTH PRODUCTS, INC.",0.16,0,0,0.357674444,0.148420005,5.18,0.63,,,,,,,,,
UEEC,2022,Healthcare,1650,0.36,0.41,0.43,0.33,2803134,8,1,"UNITED HEALTH PRODUCTS, INC.",0.1,-0.05,-12.19512195,0.3074847,0.09531018,5.18,0.63,,,,,,,,,
UEEC,2022,Healthcare,1651,0.35,0.36,0.43,0.3,957139,9,1,"UNITED HEALTH PRODUCTS, INC.",0.13,-0.01,-2.777777778,0.300104592,0.122217633,5.18,0.63,,,,,,,,,
UEEC,2022,Healthcare,1652,0.31,0.29,0.33,0.24,2032356,10,1,"UNITED HEALTH PRODUCTS, INC.",0.09,0.02,6.896551724,0.270027137,0.086177696,5.18,0.63,,,,,,,,,
UEEC,2022,Healthcare,1654,0.29,0.27,0.29,0.16,4673881,12,1,"UNITED HEALTH PRODUCTS, INC.",0.13,0.02,7.407407407,0.254642218,0.122217633,5.18,0.63,,,,,,,,,
UEEC,2023,Healthcare,1655,0.27,0.29,0.3,0.22,3393213,1,1,"UNITED HEALTH PRODUCTS, INC.",0.08,-0.02,-6.896551724,0.2390169,0.076961041,5.18,0.63,,,,,,,,,
UEEC,2023,Healthcare,1657,0.19,0.21,0.29,0.19,2788484,3,1,"UNITED HEALTH PRODUCTS, INC.",0.1,-0.02,-9.523809524,0.173953307,0.09531018,5.18,0.63,,,,,,,,,
UEEC,2023,Healthcare,1658,0.22,0.2,0.25,0.18,3021930,4,1,"UNITED HEALTH PRODUCTS, INC.",0.07,0.02,10,0.198850859,0.067658648,5.18,0.63,,,,,,,,,
UEEC,2023,Healthcare,1661,0.31,0.35,0.45,0.25,1835341,7,1,"UNITED HEALTH PRODUCTS, INC.",0.2,-0.04,-11.42857143,0.270027137,0.182321557,5.18,0.63,,,,,,,,,
UEEC,2023,Healthcare,1662,0.28,0.31,0.34,0.23,2059343,8,1,"UNITED HEALTH PRODUCTS, INC.",0.11,-0.03,-9.677419355,0.246860078,0.104360015,5.18,0.63,,,,,,,,,
UEEC,2023,Healthcare,1663,0.24,0.27,0.3,0.21,1465229,9,1,"UNITED HEALTH PRODUCTS, INC.",0.09,-0.03,-11.11111111,0.21511138,0.086177696,5.18,0.63,,,,,,,,,
UEEC,2023,Healthcare,1664,0.28,0.25,0.29,0.22,2231931,10,1,"UNITED HEALTH PRODUCTS, INC.",0.07,0.03,12,0.246860078,0.067658648,5.18,0.63,,,,,,,,,
UEEC,2023,Healthcare,1665,0.26,0.27,0.29,0.24,3128615,11,1,"UNITED HEALTH PRODUCTS, INC.",0.05,-0.01,-3.703703704,0.231111721,0.048790164,5.18,0.63,,,,,,,,,
UEEC,2023,Healthcare,1666,0.22,0.24,0.28,0.19,4530834,12,1,"UNITED HEALTH PRODUCTS, INC.",0.09,-0.02,-8.333333333,0.198850859,0.086177696,5.18,0.63,,,,,,,,,
UEEC,2024,Healthcare,1667,0.22,0.24,0.26,0.2,2847745,1,1,"UNITED HEALTH PRODUCTS, INC.",0.06,-0.02,-8.333333333,0.198850859,0.058268908,5.18,0.63,,,,,,,,,
UEEC,2024,Healthcare,1668,0.21,0.23,0.25,0.17,2022704,2,1,"UNITED HEALTH PRODUCTS, INC.",0.08,-0.02,-8.695652174,0.19062036,0.076961041,5.18,0.63,,,,,,,,,
UEEC,2024,Healthcare,1669,0.2,0.21,0.23,0.17,4039790,3,1,"UNITED HEALTH PRODUCTS, INC.",0.06,-0.01,-4.761904762,0.182321557,0.058268908,5.18,0.63,,,,,,,,,
UEEC,2024,Healthcare,1670,0.19,0.2,0.22,0.18,2906657,4,1,"UNITED HEALTH PRODUCTS, INC.",0.04,-0.01,-5,0.173953307,0.039220713,5.18,0.63,,,,,,,,,
UEEC,2024,Healthcare,1671,0.19,0.19,0.21,0.16,2480811,5,1,"UNITED HEALTH PRODUCTS, INC.",0.05,0,0,0.173953307,0.048790164,5.18,0.63,,,,,,,,,
UEEC,2024,Healthcare,1672,0.16,0.17,0.19,0.12,2503157,6,1,"UNITED HEALTH PRODUCTS, INC.",0.07,-0.01,-5.882352941,0.148420005,0.067658648,5.18,0.63,,,,,,,,,
UEEC,2024,Healthcare,1673,0.17,0.16,0.19,0.15,1513312,7,1,"UNITED HEALTH PRODUCTS, INC.",0.04,0.01,6.25,0.157003749,0.039220713,5.18,0.63,,,,,,,,,
UEEC,2024,Healthcare,1674,0.17,0.17,0.19,0.11,2595253,8,1,"UNITED HEALTH PRODUCTS, INC.",0.08,0,0,0.157003749,0.076961041,5.18,0.63,,,,,,,,,
UEEC,2024,Healthcare,1676,0.12,0.14,0.16,0.07,4539456,10,1,"UNITED HEALTH PRODUCTS, INC.",0.09,-0.02,-14.28571429,0.113328685,0.086177696,5.18,0.63,,,,,,,,,
UEEC,2025,Healthcare,1679,0.07,0.07,0.07,0.05,2878175,1,1,"UNITED HEALTH PRODUCTS, INC.",0.02,0,0,0.067658648,0.019802627,5.18,0.63,,,,,4.566294554568369,,,,
T,2015,Telecommunications,1680,26.1,25.16,26.48,24.77,443615939,2,1,AT&T INC.,1.71,0.94,3.73608903,3.299533728,0.996948635,26.1,1.71,,,,,,,,,
T,2015,Telecommunications,1681,24.66,25.96,26.17,24.56,576703966,3,1,AT&T INC.,1.61,-1.3,-5.00770416,3.244933359,0.959350221,24.66,1.61,,,,,,,,,
T,2015,Telecommunications,1682,26.16,24.63,26.61,24.45,608103831,4,1,AT&T INC.,2.16,1.53,6.211936663,3.301745303,1.150572028,26.16,2.16,,,,,,,,,
T,2015,Telecommunications,1683,26.08,26.1,26.6,24.95,637841014,5,1,AT&T INC.,1.65,-0.02,-0.076628352,3.298795448,0.97455964,26.08,1.65,,,,,,,,,
T,2015,Telecommunications,1684,26.82,26.08,27.53,25.86,739956874,6,1,AT&T INC.,1.67,0.74,2.837423313,3.325755186,0.982078472,26.82,1.67,,,,,,,,,
T,2015,Telecommunications,1685,26.24,26.88,27.13,25.57,757505626,7,1,AT&T INC.,1.56,-0.64,-2.380952381,3.304686481,0.940007258,26.24,1.56,,,,,,,,,
T,2015,Telecommunications,1686,25.07,26.39,26.45,23.39,731486523,8,1,AT&T INC.,3.06,-1.32,-5.001894657,3.260785228,1.401182974,25.07,3.06,,,,,,,,,
T,2015,Telecommunications,1687,24.6,24.62,25.3,24.05,558371966,9,1,AT&T INC.,1.25,-0.02,-0.081234768,3.242592351,0.810930216,24.6,1.25,,,,,,,,,
T,2015,Telecommunications,1688,25.31,24.53,26.24,24.29,560441199,10,1,AT&T INC.,1.95,0.78,3.179779861,3.269949095,1.08180517,25.31,1.95,,,,,,,,,
T,2015,Telecommunications,1689,25.43,25.44,25.51,24.33,379389935,11,1,AT&T INC.,1.18,-0.01,-0.039308176,3.274499729,0.779324877,25.43,1.18,,,,,,,,,
T,2015,Telecommunications,1690,25.99,25.51,26.42,24.93,540104872,12,1,AT&T INC.,1.49,0.48,1.881615053,3.295466427,0.91228271,25.99,1.49,,,,,,,,,
T,2016,Telecommunications,1691,27.23,25.74,27.23,25.23,677721653,1,1,AT&T INC.,2,1.49,5.788655789,3.340385242,1.098612289,27.23,2,,,,,,,,,
T,2016,Telecommunications,1692,27.9,27.22,28.32,27.03,577261890,2,1,AT&T INC.,1.29,0.68,2.498163115,3.363841595,0.828551818,27.9,1.29,,,,,,,,,
T,2016,Telecommunications,1693,29.58,28.02,30,27.99,508161441,3,1,AT&T INC.,2.01,1.56,5.56745182,3.420346201,1.101940079,29.58,2.01,,,,,,,,,
T,2016,Telecommunications,1694,29.32,29.2,29.72,28.49,452326896,4,1,AT&T INC.,1.23,0.12,0.410958904,3.411807561,0.802001585,29.32,1.23,,,,,,,,,
T,2016,Telecommunications,1695,29.57,29.35,29.96,28.52,386075953,5,1,AT&T INC.,1.44,0.22,0.749574106,3.420019136,0.891998039,29.57,1.44,,,,,,,,,
T,2016,Telecommunications,1696,32.63,29.53,32.79,29.13,521952135,6,1,AT&T INC.,3.66,3.1,10.49779885,3.515418526,1.539015448,32.63,3.66,,,,,,,,,
T,2016,Telecommunications,1697,32.69,32.79,33.14,31.49,412502765,7,1,AT&T INC.,1.65,-0.1,-0.304971028,3.517201057,0.97455964,32.69,1.65,,,,,,,,,
T,2016,Telecommunications,1698,30.87,32.66,32.85,30.62,414250025,8,1,AT&T INC.,2.23,-1.79,-5.480710349,3.461665128,1.172482137,30.87,2.23,,,,,,,,,
T,2016,Telecommunications,1699,30.67,30.85,31.49,29.87,447615205,9,1,AT&T INC.,1.62,-0.18,-0.583468395,3.455369861,0.963174318,30.67,1.62,,,,,,,,,
T,2016,Telecommunications,1700,27.78,30.68,30.99,27.39,624136703,10,1,AT&T INC.,3.6,-2.9,-9.452411995,3.359680701,1.526056303,27.78,3.6,,,,,,,,,
T,2016,Telecommunications,1701,29.17,27.92,29.96,27.26,503773548,11,1,AT&T INC.,2.7,1.25,4.477077364,3.406848053,1.30833282,29.17,2.7,,,,,,,,,
T,2016,Telecommunications,1702,32.12,29.17,32.35,28.82,425966214,12,1,AT&T INC.,3.53,2.95,10.11312993,3.50013733,1.510721939,32.12,3.53,,,,,,,,,
T,2017,Telecommunications,1703,31.84,32.24,32.5,30.39,460664406,1,1,AT&T INC.,2.11,-0.4,-1.240694789,3.491647285,1.134622726,31.84,2.11,,,,,,,,,
T,2017,Telecommunications,1704,31.56,31.93,32.06,30.52,372485779,2,1,AT&T INC.,1.54,-0.37,-1.158784842,3.483084541,0.932164081,31.56,1.54,,,,,,,,,
T,2017,Telecommunications,1705,31.38,31.55,32.25,31.16,380146131,3,1,AT&T INC.,1.09,-0.17,-0.538827258,3.477540948,0.737164066,31.38,1.09,,,,,,,,,
T,2017,Telecommunications,1706,29.93,31.42,31.54,29.84,410751268,4,1,AT&T INC.,1.7,-1.49,-4.742202419,3.431726587,0.993251773,29.93,1.7,,,,,,,,,
T,2017,Telecommunications,1707,29.1,29.97,29.98,28.28,467222938,5,1,AT&T INC.,1.7,-0.87,-2.902902903,3.404525172,0.993251773,29.1,1.7,,,,,,,,,
T,2017,Telecommunications,1708,28.49,29.21,29.73,28.35,437030899,6,1,AT&T INC.,1.38,-0.72,-2.464909278,3.384051223,0.867100488,28.49,1.38,,,,,,,,,
